seriesuid,coordX,coordY,coordZ,diameter_mm,class
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,-45.74436140587362,-134.89514190919402,-67.0852113210596,17.60827014271971,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,-82.04351218916828,34.191091897569805,-37.07128226248332,14.863162104266141,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,97.06566798354572,96.2088482300338,-3.3974402816398026,9.419658624040373,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,91.71435770046537,-51.546155160716395,-43.6410939439731,3.032520205007364,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,-5.360370324047437,102.27261312087214,-41.814195533090405,10.143790568041599,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,97.08708322469204,-34.616677206369545,-6.131396506997859,8.27886138038279,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,-114.40687027752591,130.124826900441,27.579967775301483,13.757731664481549,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,-7.321142453397499,-27.675568499180315,-50.817178203731615,16.753830484015765,1
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,18.656643319357528,64.42598293318375,-64.73243211509748,11.024007899607874,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,33.83875066095311,131.5446474642464,24.266659870745784,2.8432731595461167,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,15.199013832255446,-29.03767316002434,50.04660157127586,20.55210411303974,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,-37.96261646018843,-73.39908787102675,-59.1188522680306,9.517544403677297,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,52.74687753122208,47.44794728927204,-64.48377905381146,10.486223570347786,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,-102.95618840495828,98.19064492117377,-68.71271749256137,11.060389021650913,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,113.79906470354223,17.112153982510534,-40.292904543472794,13.058254891993034,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,137.43540267583012,-83.86619872637432,57.92726581940178,23.423298740019767,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,40.62430705857295,38.946196330412306,-14.518405022426585,19.05754917529091,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,53.23142136848833,-21.462628845361365,34.72446960647086,20.78731642250918,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,99.8789146722684,12.088959537092165,51.69988636353365,11.351240952184352,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,124.51821975516674,-74.6492197354796,51.63184879292146,12.6164937402257,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,-57.45951555315479,21.91266018570471,-26.2183205585683,1.9424659417996555,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,-148.0862869780228,143.50643611705698,69.86208147296213,10.483727139335322,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,-46.25817047687251,51.327947125792804,45.814506456896865,23.722149872613777,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,84.9893948868143,-70.22146481036437,73.54984556904725,1.6184703703444274,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,47.85179449539814,56.41366712223865,-56.94186318163665,23.52471480335513,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,36.82602097195232,-83.19717626307451,-28.91753744680937,14.115005001474984,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,-101.93231970704812,-98.7190792737455,-12.278281775580055,19.17479147861202,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,-124.76170132218515,-32.068827732179685,-59.963165441568506,1.3982195351823492,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,30.73483258997635,-101.09426585553413,-39.92807503604038,1.5689860874684411,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,142.40717881456544,-109.36213896159276,-40.278717935205286,21.841828574726417,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,-24.111785157956902,-134.81325831927776,-69.09122494607709,14.77479678565625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,-141.40427172670366,24.975717693767024,-73.30461951164664,19.89692699558255,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,-137.92259909723037,26.505666294945996,-15.347337835041799,24.371209920571587,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,-67.42824568889752,62.83165939019244,-34.2761996185933,22.701838993781564,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000006,14.960568832861554,-134.82806885273135,-11.08181430716538,20.97672495186388,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-72.18347977704113,-123.72261077821608,-61.512563271044655,5.637985965620036,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,37.937105903078134,-63.80198504732941,-33.03810483463935,8.967959061706363,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,111.19016444504717,77.72607976669153,34.12938453376425,12.625388454420381,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,15.828710410074933,-85.12484154404133,-43.71174483884239,8.113408165006803,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,14.22445211391775,70.17161310056082,-23.01618602751786,10.785178495965406,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-98.61151265349889,98.20696644784366,12.725794753332309,9.100779181211653,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-76.0440283086051,142.80980958006114,-23.277358838074534,9.095462899629462,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-113.36654522271363,-116.65885580039628,22.215755180118506,22.002833069393127,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-107.66772179359467,13.674636537619932,-59.161268103504,2.0870714467138587,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,10.545700104105094,-125.39289443655875,-69.75911303910173,24.75415392182403,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-16.641524084952096,1.3857073823086807,-57.407977829933245,5.05748268255319,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,78.5027628640988,2.124727218080011,20.685281182944237,24.644189322176196,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-19.691550557634685,-16.06742346103539,17.81581155615075,16.968765002053704,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,43.45836684449398,-142.94025167577036,-10.556570415473388,7.694513825763442,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-120.13604615736746,30.957649684400252,3.5400820728917637,7.08601880791286,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-2.330305445277503,-91.49730586841525,22.813959282247595,19.74206455326617,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,30.740949211036508,3.491574755704221,-65.84892854919076,7.9079511724385405,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,139.14694826354207,-109.47595613227179,-52.23368852233469,22.349838839931813,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,79.74871177047297,-148.37852289819904,-74.79805935651544,10.074418474898819,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-144.48415735452082,-10.779993178648596,66.45928461104575,8.771669797658355,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,45.67060593973221,-74.67596890044967,22.563787323579646,6.0960153828853905,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,60.41498566790702,-115.96775486882498,74.5363827884033,5.402857627605504,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-26.58762857622318,-112.08407327829987,-70.823413863388,15.945574775028,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,102.6046984520232,-5.185958076919661,41.618320077357836,17.148331203725075,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-2.220298433455781,40.023522072638116,45.828887036408545,10.549220213368553,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,27.60505283671887,-100.22969268876412,-71.2973764163123,9.70608640957965,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,101.94610566104652,-111.75429595792613,45.03095215253687,21.712217105613448,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,105.47829579126571,147.4360703528376,34.02582465723563,19.834472363799712,1
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,31.6443751577836,-57.63408539512518,50.629625111408345,15.74765866027915,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-73.90933334578853,76.90028087486598,-62.749908620985565,23.18288969907187,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-111.66760416300286,-17.29004006927437,-68.62951361152003,17.43102866235919,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,101.17890214155264,-111.78915796563567,-56.05932943384022,20.522427575782338,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-11.799051049953249,-0.3086649258702039,-27.26069379214112,22.462362838153936,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-63.52452684978945,-60.365138683724524,58.68001095954037,1.3272165737397152,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,16.30700436491071,-105.5347613702026,-61.18518687006153,20.566631946173437,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,97.08192623945683,119.63636692120429,7.9667956587557285,20.494194903768204,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,49.88035844371154,146.65065941674936,-41.14084142413088,10.357593910985933,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-108.59535389398448,-125.68841686048296,49.45842994824366,24.44306494786207,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-123.70504914160402,-130.25647179282706,58.6977309540448,12.131541993464317,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-7.061618628180156,-54.5087715922958,-1.6446337038569965,21.629353526030485,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,58.396131843052615,-40.59879712969902,35.775881776577805,16.998810037104935,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,21.792855934675373,-72.9769511070726,45.61435044503892,11.222505003206546,1
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-122.24986861831087,84.10435882204757,26.05526003132347,19.41997193417693,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-2.383653185279826,88.9525559171125,-40.11880025687175,6.42479672292765,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,7.0690738589567275,-65.32125887612014,-30.288652421276588,7.668283916957572,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,45.5702596687382,99.72515502307581,71.32095424710329,12.379943110527673,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-135.57230687638938,-61.30048821851426,64.88168840286764,13.557113319300997,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-30.249961646694132,29.578532221401247,22.94244872067634,4.694068234789721,1
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,13.431668094836652,-109.29350466231621,59.045288001920056,2.7913223459062912,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,148.96969688669475,60.12953974695117,40.567083161098466,9.095268075219673,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,8.914189832510289,69.71653397926647,63.616157386691924,24.4043194234122,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-59.094747905391,139.96425496562472,19.21792968653577,23.335419432447036,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-57.82831144568385,-38.99264275715521,7.570766565441076,19.960356197437168,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,23.91934984025761,-46.31250192707954,47.36541069526608,12.20147425043081,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-100.1842435555391,-131.66859971411031,-0.10455809785121062,3.552095136357452,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,132.31447801151313,111.79652165281664,-7.187010478295107,24.659327700404937,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,34.19383688201813,34.92845321156102,-6.3835416195167625,10.526751350423028,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-25.511869176095857,69.14774324468982,-54.69668475400739,5.743341294187124,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-71.25882446362064,7.577525634474995,-58.31868789926719,21.8360630878361,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-101.23860375938764,52.686392879472976,-69.28705491010211,15.87924555697994,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-85.52504058398425,-137.4107779669097,-20.453196162082563,3.3662615258064754,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-73.72163056654063,-61.35962261197221,4.495551153213086,17.281405252072314,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-105.49189881314496,-98.37419026421207,56.81538746893716,14.400455561538728,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-38.53604660403769,34.32000222939715,3.5495124081916174,8.6589637556911,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,0.747263048079617,-89.76870757299642,-27.74844414349026,19.993834012167415,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-42.06177193641017,-57.90831533729455,-45.72042531421762,17.28378804761395,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,146.32486172975655,-52.294559380814036,-15.879592982605779,15.480020709088834,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-9.14440039630989,-23.203189863312502,74.34567503922125,1.2518473873586666,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-105.25775221807876,85.77758286267402,17.689733976944694,9.20433485195421,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-146.1278316057024,-81.9928043775229,10.033919437430399,9.437014241192752,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-142.76694197739994,-115.06232085548623,-55.93556396723412,5.5428075019842264,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,75.63860986307137,121.66165137867034,50.305879542636916,5.725308922616406,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-90.1765206724395,-70.65845499984277,0.5320472267829217,2.634616593364541,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,130.61344839213518,-10.165112202453315,-8.192021103319163,1.3496117140306936,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,109.88773079465437,-100.61147152239937,-12.73125906979184,1.34394174080803,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-143.69366798213485,95.88286591973997,48.728065123065534,19.905812519256877,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,101.17116546654543,12.899439781580782,-18.92878366994963,16.00791903290159,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-107.11173671977436,72.68806145107882,-38.37575869257705,15.35221881588999,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,106.44173363977842,135.72459179899306,57.534709255528554,7.49487987264632,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-7.669531913779508,-147.7997547491459,-71.12859107052275,14.278975350952003,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,148.37459671057798,-89.44744939087258,-36.28441062592974,3.7249754158308805,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,83.34337333753521,96.70173343705423,60.41456819467632,13.597599681420117,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-50.88255790031505,26.76438430435664,-6.858240481526622,11.837574078533802,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,145.20945428373903,88.94531679887422,38.51371353703925,17.333395882698433,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-132.26825373730364,57.21789453397892,34.3179333384864,2.127351786355355,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-122.65780816659674,-64.22983986863929,25.858471919805666,5.076942265707432,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-50.656053250755065,79.79147245655372,-12.94819815221095,16.671350125790543,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-143.33445539232588,146.56199611371198,-68.78578667709183,24.22726570356364,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,138.94770811951997,-115.57392017584937,-1.4387221221730186,5.068098204785407,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,35.25873451869347,-87.66497371149256,13.154552743131887,3.696747566775655,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,84.48976741597414,-18.884543447343702,19.16181223460046,16.538990577893102,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-52.52316167800761,56.18866877475526,69.24237105692484,18.52584002458883,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,39.21523334757876,71.90486932893245,16.841364854080865,1.4002195237561397,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,93.1404651646398,-68.2048058062546,34.73431793417009,9.930885165800769,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-129.6080100541789,-95.63233168508714,68.57954452788519,22.363313282725937,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-12.106620784278789,52.728387868567125,17.791543364090856,14.64525413451069,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,39.84078319845207,80.6760133713505,74.11224819683633,1.2658852622634322,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,21.53679478079414,-19.78434717571298,-55.86447381429437,10.81804356723703,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-59.15103330637734,69.26388699666231,30.108828192639564,15.136482183541878,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-45.04368474574366,-76.85941868694613,23.385496964759938,5.771537462497671,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-82.61926797753455,-129.25392968444964,49.12481124535101,7.108973030119868,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-137.00541802370643,59.80183987579292,-25.41584965405638,18.87368146790104,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-91.27331807831261,3.952524684610779,-55.424316054384036,11.572939836951875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,123.58787525988998,-131.72138348378402,29.102612115861305,5.386027983698462,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-25.34578108138021,122.40452681249229,-38.613260088926225,3.1914112610720853,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-118.59720883934,-111.42105421183425,11.077589696254009,2.4616463943878397,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,64.32423044114933,-41.50587154768665,-56.193697614919,7.086706500632998,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-67.33902985774465,-1.6436624638776323,-56.74570399099916,15.114247302530728,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,38.090530358614956,92.51846469120687,16.74696290849886,8.097941502280495,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-51.7737123799656,-100.61384602904855,-47.82422237249699,19.976586445604028,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-19.201445828824262,28.214839670043347,13.448024272732141,2.6170449165262175,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-96.80203403281817,66.92149081490066,40.90064821922499,18.157588818191527,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-145.61730086733513,-41.8873522910488,15.725914404387169,10.298831102140928,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-57.3593173951154,-61.939562262401864,-35.10034603610131,8.986740855059093,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,62.10458828177724,48.77037532163553,46.15767299722194,22.261935891938197,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-144.31637898769364,70.77538606559662,-43.74006395725026,4.190273024991583,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-54.07704137769153,-132.86485098886703,-54.3555398402458,1.0223060048790655,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-142.6146048476284,-87.16326914714668,-12.560582896813898,9.557711822819659,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-137.91331627963737,3.6644123031154834,27.07191937865609,23.36075136834805,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,91.12657080352881,-124.88251864639548,-17.109073359460893,9.97473122749762,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-104.58864862101751,-104.43414829901093,-25.71627751713023,2.307185136804102,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,139.56289156372054,-21.54481803984814,19.802881263365464,18.426670224271287,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-105.83187767684491,-88.02569513346575,-28.01002851290845,16.265642088453415,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-147.95559062996156,7.022155520241569,63.22700878611269,20.489862664208296,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,88.51740528183936,-52.8807523168729,39.7790750631588,4.435872587468632,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,42.47057000549833,-142.3290602730796,43.19552003863974,22.677954522283134,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,93.71721725584527,-125.27820844141554,14.995178739159897,12.655524768022651,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,127.86156056530353,111.39457417405606,42.76254858596356,7.568762984280903,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-120.74769226083743,105.99876496763633,-25.775989146958835,2.290535479887601,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-80.61602150521337,-76.92866224061042,-29.092925065684277,2.5284344200604014,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-148.4581117243319,-16.377143668263955,-62.36169338730431,17.383662521060778,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,133.07224321055315,111.37548821959575,-31.583865754768766,19.79717091176029,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,145.96893423432311,29.351996053705477,-62.70513980345067,16.524093494233142,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,41.50517322612953,-57.856305568736545,53.95193776204994,24.027332390929885,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-123.55435255900666,-91.63949004945478,48.082820888357816,17.23947123567634,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-29.46205946717265,23.348391453430708,-28.818881208844886,12.45280190603107,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,144.37247923663864,129.74667707694056,65.07989142693731,10.653369636330698,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,61.69061891069447,126.65757841538527,-53.7008610971873,8.301804731852698,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,33.6025589878366,-58.109700933738736,-26.083822123113983,2.701983027711502,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,108.74895222047559,-80.07815643274951,29.27811993150985,16.111080278526224,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-110.31361570468853,143.27698810351296,12.394296906054834,24.891379656323544,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-83.54481836606826,-133.15139702900606,-36.654135930695766,13.661527575986078,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-99.76207664460344,-11.221935868454068,-70.00980432459623,3.925313980774491,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-131.06102723761006,-30.973483063341206,-3.8990601077332343,11.830398737754745,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,9.01873651551972,-9.60586125658699,-13.393613191250068,20.622961079307668,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,105.97274075913526,52.06397343941725,-54.395738104698864,7.644879267808294,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,129.24722249703422,48.23955890727311,36.95443264698622,8.477721749973494,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-72.11901488745644,-149.5068728662651,-18.537755621895904,14.698275543017761,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,108.62284277297908,-118.37841421314991,8.073516095058835,13.311504395701778,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,96.66843377310317,75.85459676466189,34.92887809977465,22.028619478469345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-80.44761248558207,61.66881349490734,-28.844577991523423,6.812191608339293,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,73.20857410430301,63.30028858494336,-39.82507834888594,18.985096401379742,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-117.59131275252622,-80.20900848396751,37.53911911309733,7.588160164169878,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-125.65073266088564,-14.339256268938385,35.86371329894297,17.47633463303806,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,113.23563798095063,81.95505037762746,25.738161440838894,1.7613398035847476,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-138.69068252554416,92.42034513480678,-26.89132133100636,14.498304978830102,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,84.75004331408809,115.95075799257074,-15.203625868040405,21.710137444263736,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,10.398276922657146,107.62842895161117,-26.117798607631443,23.897014361874056,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-144.51747908294814,121.24060577345722,-64.70270007781916,24.8053407027398,1
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-108.8937269891038,11.275387707769738,-47.26195537992835,11.275724152722876,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-82.82262366102314,-41.018161080330145,-9.202874963091773,24.459910197013436,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,71.22298329358387,11.112394422592274,50.99966409065151,9.143748055737067,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,148.13519261345164,-55.61132731944036,26.102630232595104,21.26355673965718,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,65.37980728203055,-64.91762297485913,-26.057677264658032,1.498192770975141,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-137.1781181814146,109.3957063808237,-57.20090782881918,5.125036291262182,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,71.3641245506227,-108.2993384402767,-8.989338740025232,12.588430585842515,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,-115.33248699581048,100.92627689569187,0.36984746441483196,1.3451496636196714,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,144.23814162437543,31.777858624274188,0.5562580626106097,22.08198071307908,1
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000007,76.36107477073816,-16.36412107971364,13.833209899716067,17.822448760431982,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000008,1.0035391818462074,88.93216845704319,35.92038498580909,16.492824553852536,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.000000000008,14.113603684673308,-123.76604946003437,-18.395523480502384,10.92439672695902,0
